experimento;dataset;estructura_datos;clave;cantidad_tweets;repeticion;tiempo_ms;memoria_bytes
1945;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;5;114.542;2621480
1946;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;6;120.889;2621480
1947;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;7;128.141;2621480
1948;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;8;120.765;2621480
1949;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;9;112.252;2621480
1950;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;10;117.416;2621480
1951;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;11;117.193;2621480
1952;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;12;114.557;2621480
1953;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;13;108.709;2621480
1954;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;14;117.537;2621480
1955;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;15;154.654;2621480
1956;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;16;110.226;2621480
1957;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;17;107.117;2621480
1958;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;18;136.073;2621480
1959;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;19;112.894;2621480
1960;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;80000;20;118.739;2621480
1961;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;1;117.568;2621480
1962;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;2;123.122;2621480
1963;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;3;117.408;2621480
1964;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;4;127.269;2621480
1965;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;5;108.143;2621480
1966;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;6;106.268;2621480
1967;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;7;104.293;2621480
1968;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;8;133.727;2621480
1969;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;9;135.147;2621480
1970;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;10;133.020;2621480
1971;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;11;128.032;2621480
1972;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;12;130.453;2621480
1973;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;13;132.212;2621480
1974;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;14;124.111;2621480
1975;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;15;135.487;2621480
1976;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;16;103.919;2621480
1977;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;17;106.130;2621480
1978;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;18;107.889;2621480
1979;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;19;173.076;2621480
1980;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;90000;20;111.027;2621480
1981;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;1;122.220;2621480
1982;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;2;108.596;2621480
1983;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;3;116.102;2621480
1984;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;4;121.491;2621480
1985;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;5;112.564;2621480
1986;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;6;109.014;2621480
1987;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;7;116.446;2621480
1988;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;8;117.954;2621480
1989;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;9;120.839;2621480
1990;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;10;114.081;2621480
1991;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;11;111.750;2621480
1992;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;12;114.562;2621480
1993;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;13;110.828;2621480
1994;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;14;106.115;2621480
1995;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;15;111.861;2621480
1996;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;16;115.068;2621480
1997;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;17;116.722;2621480
1998;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;18;117.322;2621480
1999;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;19;111.182;2621480
2000;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;100000;20;108.227;2621480
2001;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;1;110.438;2621480
2002;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;2;127.986;2621480
2003;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;3;118.008;2621480
2004;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;4;122.458;2621480
2005;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;5;115.986;2621480
2006;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;6;117.352;2621480
2007;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;7;120.510;2621480
2008;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;8;121.648;2621480
2009;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;9;121.992;2621480
2010;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;10;113.233;2621480
2011;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;11;117.468;2621480
2012;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;12;128.218;2621480
2013;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;13;110.221;2621480
2014;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;14;133.704;2621480
2015;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;15;123.425;2621480
2016;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;16;124.397;2621480
2017;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;17;117.575;2621480
2018;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;18;122.321;2621480
2019;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;19;128.978;2621480
2020;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;110000;20;129.677;2621480
2021;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;1;120.790;2621480
2022;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;2;132.617;2621480
2023;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;3;128.012;2621480
2024;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;4;133.914;2621480
2025;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;5;141.281;2621480
2026;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;6;161.745;2621480
2027;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;7;149.281;2621480
2028;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;8;149.407;2621480
2029;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;9;143.034;2621480
2030;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;10;147.754;2621480
2031;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;11;144.777;2621480
2032;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;12;152.021;2621480
2033;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;13;138.999;2621480
2034;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;14;138.215;2621480
2035;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;15;134.347;2621480
2036;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;16;125.302;2621480
2037;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;17;149.703;2621480
2038;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;18;152.942;2621480
2039;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;19;128.399;2621480
2040;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;120000;20;128.892;2621480
2041;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;1;129.482;2621480
2042;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;2;135.531;2621480
2043;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;3;132.359;2621480
2044;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;4;135.310;2621480
2045;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;5;132.404;2621480
2046;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;6;129.697;2621480
2047;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;7;131.396;2621480
2048;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;8;133.352;2621480
2049;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;9;130.212;2621480
2050;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;10;135.770;2621480
2051;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;11;198.428;2621480
2052;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;12;134.809;2621480
2053;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;13;129.534;2621480
2054;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;14;148.313;2621480
2055;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;15;156.394;2621480
2056;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;16;141.311;2621480
2057;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;17;126.248;2621480
2058;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;18;133.364;2621480
2059;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;19;241.431;2621480
2060;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;130000;20;141.887;2621480
2061;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;1;149.853;2621480
2062;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;2;133.225;2621480
2063;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;3;158.756;2621480
2064;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;4;201.631;2621480
2065;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;5;159.583;2621480
2066;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;6;169.193;2621480
2067;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;7;153.835;2621480
2068;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;8;171.274;2621480
2069;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;9;139.501;2621480
2070;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;10;184.862;2621480
2071;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;11;152.055;2621480
2072;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;12;132.389;2621480
2073;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;13;137.734;2621480
2074;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;14;123.564;2621480
2075;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;15;141.943;2621480
2076;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;16;148.512;2621480
2077;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;17;194.522;2621480
2078;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;18;141.501;2621480
2079;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;19;123.678;2621480
2080;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;140000;20;132.787;2621480
2081;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;1;132.834;2621480
2082;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;2;124.916;2621480
2083;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;3;129.875;2621480
2084;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;4;127.115;2621480
2085;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;5;131.240;2621480
2086;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;6;153.601;2621480
2087;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;7;133.540;2621480
2088;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;8;133.872;2621480
2089;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;9;127.438;2621480
2090;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;10;120.800;2621480
2091;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;11;123.666;2621480
2092;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;12;131.596;2621480
2093;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;13;120.206;2621480
2094;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;14;123.399;2621480
2095;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;15;120.657;2621480
2096;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;16;120.106;2621480
2097;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;17;119.768;2621480
2098;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;18;125.748;2621480
2099;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;19;118.042;2621480
2100;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;150000;20;122.305;2621480
2101;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;1;127.258;2621480
2102;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;2;125.735;2621480
2103;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;3;133.484;2621480
2104;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;4;184.550;2621480
2105;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;5;128.564;2621480
2106;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;6;126.815;2621480
2107;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;7;127.649;2621480
2108;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;8;132.168;2621480
2109;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;9;124.649;2621480
2110;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;10;130.593;2621480
2111;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;11;129.356;2621480
2112;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;12;130.192;2621480
2113;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;13;130.952;2621480
2114;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;14;127.788;2621480
2115;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;15;125.391;2621480
2116;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;16;131.171;2621480
2117;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;17;128.609;2621480
2118;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;18;128.283;2621480
2119;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;19;123.879;2621480
2120;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;160000;20;129.958;2621480
2121;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;1;140.431;2621480
2122;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;2;142.777;2621480
2123;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;3;142.243;2621480
2124;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;4;138.538;2621480
2125;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;5;146.242;2621480
2126;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;6;141.019;2621480
2127;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;7;142.329;2621480
2128;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;8;136.620;2621480
2129;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;9;138.979;2621480
2130;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;10;136.527;2621480
2131;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;11;135.997;2621480
2132;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;12;133.570;2621480
2133;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;13;137.571;2621480
2134;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;14;136.597;2621480
2135;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;15;136.498;2621480
2136;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;16;131.254;2621480
2137;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;17;140.710;2621480
2138;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;18;134.145;2621480
2139;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;19;135.537;2621480
2140;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;170000;20;142.881;2621480
2141;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;1;136.574;2621480
2142;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;2;144.159;2621480
2143;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;3;152.411;2621480
2144;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;4;158.155;2621480
2145;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;5;157.232;2621480
2146;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;6;157.457;2621480
2147;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;7;176.587;2621480
2148;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;8;180.789;2621480
2149;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;9;150.316;2621480
2150;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;10;139.764;2621480
2151;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;11;142.284;2621480
2152;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;12;140.367;2621480
2153;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;13;147.298;2621480
2154;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;14;138.469;2621480
2155;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;15;140.603;2621480
2156;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;16;139.764;2621480
2157;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;17;145.189;2621480
2158;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;18;140.276;2621480
2159;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;19;137.932;2621480
2160;auspol2019.csv;hashing_cerrado_quadratic;user_screen_name;180000;20;144.108;2621480
2161;auspol2019.csv;hashing_cerrado_double;user_id;10000;1;33.800;655400
2162;auspol2019.csv;hashing_cerrado_double;user_id;10000;2;32.155;655400
2163;auspol2019.csv;hashing_cerrado_double;user_id;10000;3;32.469;655400
2164;auspol2019.csv;hashing_cerrado_double;user_id;10000;4;32.324;655400
2165;auspol2019.csv;hashing_cerrado_double;user_id;10000;5;32.911;655400
2166;auspol2019.csv;hashing_cerrado_double;user_id;10000;6;29.142;655400
2167;auspol2019.csv;hashing_cerrado_double;user_id;10000;7;30.717;655400
2168;auspol2019.csv;hashing_cerrado_double;user_id;10000;8;29.167;655400
2169;auspol2019.csv;hashing_cerrado_double;user_id;10000;9;32.316;655400
2170;auspol2019.csv;hashing_cerrado_double;user_id;10000;10;31.766;655400
2171;auspol2019.csv;hashing_cerrado_double;user_id;10000;11;33.220;655400
2172;auspol2019.csv;hashing_cerrado_double;user_id;10000;12;32.686;655400
2173;auspol2019.csv;hashing_cerrado_double;user_id;10000;13;30.251;655400
2174;auspol2019.csv;hashing_cerrado_double;user_id;10000;14;33.467;655400
2175;auspol2019.csv;hashing_cerrado_double;user_id;10000;15;32.315;655400
2176;auspol2019.csv;hashing_cerrado_double;user_id;10000;16;32.947;655400
2177;auspol2019.csv;hashing_cerrado_double;user_id;10000;17;76.747;655400
2178;auspol2019.csv;hashing_cerrado_double;user_id;10000;18;34.500;655400
2179;auspol2019.csv;hashing_cerrado_double;user_id;10000;19;33.167;655400
2180;auspol2019.csv;hashing_cerrado_double;user_id;10000;20;34.212;655400
2181;auspol2019.csv;hashing_cerrado_double;user_id;20000;1;66.117;1310760
2182;auspol2019.csv;hashing_cerrado_double;user_id;20000;2;62.713;1310760
2183;auspol2019.csv;hashing_cerrado_double;user_id;20000;3;62.136;1310760
2184;auspol2019.csv;hashing_cerrado_double;user_id;20000;4;66.055;1310760
2185;auspol2019.csv;hashing_cerrado_double;user_id;20000;5;66.353;1310760
2186;auspol2019.csv;hashing_cerrado_double;user_id;20000;6;62.745;1310760
2187;auspol2019.csv;hashing_cerrado_double;user_id;20000;7;62.568;1310760
2188;auspol2019.csv;hashing_cerrado_double;user_id;20000;8;59.750;1310760
2189;auspol2019.csv;hashing_cerrado_double;user_id;20000;9;56.733;1310760
2190;auspol2019.csv;hashing_cerrado_double;user_id;20000;10;57.513;1310760
2191;auspol2019.csv;hashing_cerrado_double;user_id;20000;11;61.167;1310760
2192;auspol2019.csv;hashing_cerrado_double;user_id;20000;12;63.993;1310760
2193;auspol2019.csv;hashing_cerrado_double;user_id;20000;13;63.853;1310760
2194;auspol2019.csv;hashing_cerrado_double;user_id;20000;14;62.182;1310760
2195;auspol2019.csv;hashing_cerrado_double;user_id;20000;15;62.684;1310760
2196;auspol2019.csv;hashing_cerrado_double;user_id;20000;16;70.225;1310760
2197;auspol2019.csv;hashing_cerrado_double;user_id;20000;17;69.578;1310760
2198;auspol2019.csv;hashing_cerrado_double;user_id;20000;18;68.958;1310760
2199;auspol2019.csv;hashing_cerrado_double;user_id;20000;19;75.382;1310760
2200;auspol2019.csv;hashing_cerrado_double;user_id;20000;20;66.615;1310760
2201;auspol2019.csv;hashing_cerrado_double;user_id;30000;1;80.104;1310760
2202;auspol2019.csv;hashing_cerrado_double;user_id;30000;2;83.175;1310760
2203;auspol2019.csv;hashing_cerrado_double;user_id;30000;3;76.220;1310760
2204;auspol2019.csv;hashing_cerrado_double;user_id;30000;4;94.945;1310760
2205;auspol2019.csv;hashing_cerrado_double;user_id;30000;5;82.904;1310760
2206;auspol2019.csv;hashing_cerrado_double;user_id;30000;6;75.419;1310760
2207;auspol2019.csv;hashing_cerrado_double;user_id;30000;7;75.712;1310760
2208;auspol2019.csv;hashing_cerrado_double;user_id;30000;8;77.147;1310760
2209;auspol2019.csv;hashing_cerrado_double;user_id;30000;9;81.588;1310760
2210;auspol2019.csv;hashing_cerrado_double;user_id;30000;10;80.056;1310760
2211;auspol2019.csv;hashing_cerrado_double;user_id;30000;11;71.726;1310760
2212;auspol2019.csv;hashing_cerrado_double;user_id;30000;12;73.137;1310760
2213;auspol2019.csv;hashing_cerrado_double;user_id;30000;13;73.070;1310760
2214;auspol2019.csv;hashing_cerrado_double;user_id;30000;14;77.173;1310760
2215;auspol2019.csv;hashing_cerrado_double;user_id;30000;15;75.787;1310760
2216;auspol2019.csv;hashing_cerrado_double;user_id;30000;16;75.270;1310760
2217;auspol2019.csv;hashing_cerrado_double;user_id;30000;17;72.946;1310760
2218;auspol2019.csv;hashing_cerrado_double;user_id;30000;18;79.720;1310760
2219;auspol2019.csv;hashing_cerrado_double;user_id;30000;19;84.239;1310760
2220;auspol2019.csv;hashing_cerrado_double;user_id;30000;20;78.222;1310760
2221;auspol2019.csv;hashing_cerrado_double;user_id;40000;1;99.979;1310760
2222;auspol2019.csv;hashing_cerrado_double;user_id;40000;2;108.721;1310760
2223;auspol2019.csv;hashing_cerrado_double;user_id;40000;3;92.994;1310760
2224;auspol2019.csv;hashing_cerrado_double;user_id;40000;4;93.504;1310760
2225;auspol2019.csv;hashing_cerrado_double;user_id;40000;5;97.562;1310760
2226;auspol2019.csv;hashing_cerrado_double;user_id;40000;6;88.213;1310760
2227;auspol2019.csv;hashing_cerrado_double;user_id;40000;7;93.862;1310760
2228;auspol2019.csv;hashing_cerrado_double;user_id;40000;8;88.516;1310760
2229;auspol2019.csv;hashing_cerrado_double;user_id;40000;9;96.700;1310760
2230;auspol2019.csv;hashing_cerrado_double;user_id;40000;10;93.107;1310760
2231;auspol2019.csv;hashing_cerrado_double;user_id;40000;11;99.719;1310760
2232;auspol2019.csv;hashing_cerrado_double;user_id;40000;12;95.440;1310760
2233;auspol2019.csv;hashing_cerrado_double;user_id;40000;13;98.849;1310760
2234;auspol2019.csv;hashing_cerrado_double;user_id;40000;14;95.549;1310760
2235;auspol2019.csv;hashing_cerrado_double;user_id;40000;15;89.464;1310760
2236;auspol2019.csv;hashing_cerrado_double;user_id;40000;16;95.372;1310760
2237;auspol2019.csv;hashing_cerrado_double;user_id;40000;17;95.129;1310760
2238;auspol2019.csv;hashing_cerrado_double;user_id;40000;18;89.291;1310760
2239;auspol2019.csv;hashing_cerrado_double;user_id;40000;19;93.836;1310760
2240;auspol2019.csv;hashing_cerrado_double;user_id;40000;20;90.991;1310760
2241;auspol2019.csv;hashing_cerrado_double;user_id;50000;1;144.991;2621480
2242;auspol2019.csv;hashing_cerrado_double;user_id;50000;2;149.187;2621480
2243;auspol2019.csv;hashing_cerrado_double;user_id;50000;3;136.444;2621480
2244;auspol2019.csv;hashing_cerrado_double;user_id;50000;4;138.000;2621480
2245;auspol2019.csv;hashing_cerrado_double;user_id;50000;5;156.891;2621480
2246;auspol2019.csv;hashing_cerrado_double;user_id;50000;6;143.725;2621480
2247;auspol2019.csv;hashing_cerrado_double;user_id;50000;7;143.231;2621480
2248;auspol2019.csv;hashing_cerrado_double;user_id;50000;8;140.149;2621480
2249;auspol2019.csv;hashing_cerrado_double;user_id;50000;9;143.793;2621480
2250;auspol2019.csv;hashing_cerrado_double;user_id;50000;10;140.363;2621480
2251;auspol2019.csv;hashing_cerrado_double;user_id;50000;11;136.448;2621480
2252;auspol2019.csv;hashing_cerrado_double;user_id;50000;12;136.960;2621480
2253;auspol2019.csv;hashing_cerrado_double;user_id;50000;13;138.078;2621480
2254;auspol2019.csv;hashing_cerrado_double;user_id;50000;14;135.962;2621480
2255;auspol2019.csv;hashing_cerrado_double;user_id;50000;15;135.879;2621480
2256;auspol2019.csv;hashing_cerrado_double;user_id;50000;16;149.060;2621480
2257;auspol2019.csv;hashing_cerrado_double;user_id;50000;17;142.519;2621480
2258;auspol2019.csv;hashing_cerrado_double;user_id;50000;18;138.061;2621480
2259;auspol2019.csv;hashing_cerrado_double;user_id;50000;19;142.161;2621480
2260;auspol2019.csv;hashing_cerrado_double;user_id;50000;20;139.864;2621480
